concentration,Glucu SET1,Glucu SET2
65.19607843137254,26954.823529411766,27128.254901960783
65.68627450980392,26775.882352941175,26982.392156862745
66.17647058823529,26596.941176470587,26836.529411764706
66.66666666666666,26418.0,26690.666666666664
67.15686274509804,26239.058823529413,26544.803921568626
67.6470588235294,26060.117647058825,26398.941176470587
68.13725490196079,25881.176470588234,26253.07843137255
68.62745098039215,25702.235294117647,26107.21568627451
69.11764705882354,25523.29411764706,25961.35294117647
69.6078431372549,25344.35294117647,25815.49019607843
70.09803921568627,25165.41176470588,25669.62745098039
70.58823529411765,24986.470588235294,25523.764705882353
71.07843137254902,24807.529411764706,25377.901960784315
71.56862745098039,24628.58823529412,25232.039215686273
72.05882352941177,24449.64705882353,25086.176470588234
72.54901960784314,24270.70588235294,24940.313725490196
73.0392156862745,24091.764705882353,24794.450980392157
73.52941176470588,23912.823529411766,24648.58823529412
74.01960784313725,23733.882352941175,24502.725490196077
74.50980392156862,23554.941176470587,24356.86274509804
75.49019607843137,23347.156862745098,24093.29411764706
75.98039215686275,23318.313725490196,23975.58823529412
76.47058823529412,23289.470588235294,23857.882352941175
76.96078431372548,23260.62745098039,23740.176470588234
77.45098039215686,23231.78431372549,23622.470588235294
77.94117647058823,23202.941176470587,23504.764705882353
78.43137254901961,23174.098039215685,23387.058823529413
78.92156862745098,23145.254901960783,23269.352941176472
79.41176470588235,23116.41176470588,23151.647058823528
79.90196078431373,23087.56862745098,23033.941176470587
80.3921568627451,23058.725490196077,22916.235294117647
80.88235294117646,23029.882352941175,22798.529411764706
81.37254901960785,23001.039215686273,22680.823529411766
81.86274509803921,22972.196078431374,22563.117647058825
82.3529411764706,22943.352941176472,22445.41176470588
82.84313725490196,22914.50980392157,22327.70588235294
83.33333333333333,22885.666666666668,22210.0
83.82352941176471,22856.823529411766,22092.29411764706
84.31372549019608,22827.980392156864,21974.58823529412
84.80392156862744,22799.13725490196,21856.882352941175
85.29411764705883,22770.29411764706,21739.176470588234
85.7843137254902,22741.450980392157,21621.470588235294
86.27450980392157,22712.607843137255,21503.764705882353
86.76470588235294,22683.764705882353,21386.058823529413
87.25490196078431,22654.92156862745,21268.352941176472
87.74509803921569,22626.07843137255,21150.647058823528
88.23529411764706,22597.235294117647,21032.941176470587
88.72549019607843,22568.392156862745,20915.235294117647
89.2156862745098,22539.549019607843,20797.529411764706
89.70588235294117,22510.70588235294,20679.823529411766
90.19607843137254,22481.86274509804,20562.117647058825
90.68627450980392,22453.019607843136,20444.41176470588
91.17647058823529,22424.176470588234,20326.70588235294
91.66666666666666,22395.333333333332,20209.0
92.15686274509804,22366.49019607843,20091.29411764706
92.6470588235294,22337.647058823528,19973.58823529412
93.13725490196079,22308.803921568626,19855.882352941175
93.62745098039215,22279.960784313727,19738.176470588234
94.11764705882354,22251.117647058825,19620.470588235294
94.6078431372549,22222.274509803923,19502.764705882353
95.09803921568627,22193.43137254902,19385.058823529413
95.58823529411765,22164.58823529412,19267.35294117647
96.07843137254902,22135.745098039217,19149.64705882353
96.56862745098039,22106.901960784315,19031.941176470587
97.05882352941177,22078.058823529413,18914.235294117647
97.54901960784314,22049.21568627451,18796.529411764706
98.0392156862745,22020.37254901961,18678.823529411766
98.52941176470588,21991.529411764706,18561.117647058825
99.01960784313725,21962.686274509804,18443.41176470588
99.50980392156862,21933.843137254902,18325.70588235294
100.49019607843137,21810.176470588234,18113.92156862745
100.98039215686275,21715.352941176472,18019.843137254902
101.47058823529412,21620.529411764706,17925.764705882353
101.96078431372548,21525.70588235294,17831.686274509804
102.45098039215686,21430.882352941175,17737.607843137255
102.94117647058823,21336.058823529413,17643.529411764706
103.43137254901961,21241.235294117647,17549.450980392157
103.92156862745098,21146.41176470588,17455.37254901961
104.41176470588235,21051.58823529412,17361.29411764706
104.90196078431373,20956.764705882353,17267.21568627451
105.3921568627451,20861.941176470587,17173.13725490196
105.88235294117646,20767.117647058825,17079.058823529413
106.37254901960785,20672.29411764706,16984.980392156864
106.86274509803921,20577.470588235294,16890.901960784315
107.3529411764706,20482.647058823528,16796.823529411766
107.84313725490196,20387.823529411766,16702.745098039217
108.33333333333333,20293.0,16608.666666666668
108.82352941176471,20198.176470588234,16514.58823529412
109.31372549019608,20103.352941176472,16420.50980392157
109.80392156862744,20008.529411764706,16326.43137254902
110.29411764705883,19913.70588235294,16232.35294117647
110.7843137254902,19818.882352941175,16138.274509803921
111.27450980392157,19724.058823529413,16044.196078431372
111.76470588235294,19629.235294117647,15950.117647058823
112.25490196078431,19534.41176470588,15856.039215686274
112.74509803921569,19439.58823529412,15761.960784313726
113.23529411764706,19344.764705882353,15667.882352941177
113.72549019607843,19249.941176470587,15573.803921568628
114.2156862745098,19155.117647058825,15479.725490196079
114.70588235294117,19060.29411764706,15385.64705882353
115.19607843137254,18965.470588235294,15291.56862745098
115.68627450980392,18870.647058823528,15197.490196078432
116.17647058823529,18775.823529411766,15103.411764705883
116.66666666666666,18681.0,15009.333333333334
117.15686274509804,18586.176470588234,14915.254901960785
117.6470588235294,18491.35294117647,14821.176470588234
118.13725490196079,18396.529411764706,14727.098039215685
118.62745098039215,18301.70588235294,14633.019607843136
119.11764705882354,18206.882352941175,14538.941176470587
119.6078431372549,18112.058823529413,14444.862745098038
120.09803921568627,18017.235294117647,14350.78431372549
120.58823529411765,17922.41176470588,14256.70588235294
121.07843137254902,17827.58823529412,14162.627450980392
121.56862745098039,17732.764705882353,14068.549019607843
122.05882352941177,17637.941176470587,13974.470588235294
122.54901960784314,17543.117647058825,13880.392156862745
123.0392156862745,17448.29411764706,13786.313725490196
123.52941176470588,17353.470588235294,13692.235294117647
124.01960784313725,17258.647058823528,13598.156862745098
124.50980392156862,17163.823529411766,13504.078431372549
125.49019607843137,16943.098039215685,13363.490196078432
125.98039215686275,16817.196078431374,13316.980392156862
126.47058823529412,16691.29411764706,13270.470588235294
126.96078431372548,16565.392156862745,13223.960784313726
127.45098039215686,16439.49019607843,13177.450980392157
127.94117647058823,16313.588235294117,13130.941176470587
128.4313725490196,16187.686274509804,13084.43137254902
128.92156862745097,16061.78431372549,13037.921568627451
129.41176470588235,15935.882352941177,12991.411764705883
129.90196078431373,15809.980392156864,12944.901960784313
130.3921568627451,15684.078431372549,12898.392156862745
130.88235294117646,15558.176470588234,12851.882352941177
131.37254901960785,15432.274509803921,12805.372549019608
131.86274509803923,15306.372549019608,12758.862745098038
132.35294117647058,15180.470588235294,12712.35294117647
132.84313725490196,15054.56862745098,12665.843137254902
133.33333333333334,14928.666666666666,12619.333333333334
133.8235294117647,14802.764705882353,12572.823529411764
134.31372549019608,14676.862745098038,12526.313725490196
134.80392156862746,14550.960784313726,12479.803921568628
135.2941176470588,14425.058823529413,12433.29411764706
135.7843137254902,14299.156862745098,12386.78431372549
136.27450980392157,14173.254901960783,12340.274509803921
136.76470588235293,14047.35294117647,12293.764705882353
137.2549019607843,13921.450980392157,12247.254901960785
137.7450980392157,13795.549019607843,12200.745098039215
138.23529411764707,13669.64705882353,12154.235294117647
138.72549019607843,13543.745098039215,12107.725490196079
139.2156862745098,13417.843137254902,12061.21568627451
139.7058823529412,13291.941176470587,12014.70588235294
140.19607843137254,13166.039215686274,11968.196078431372
140.68627450980392,13040.137254901962,11921.686274509804
141.1764705882353,12914.235294117647,11875.176470588236
141.66666666666666,12788.333333333332,11828.666666666666
142.15686274509804,12662.43137254902,11782.156862745098
142.64705882352942,12536.529411764706,11735.64705882353
143.13725490196077,12410.627450980392,11689.137254901962
143.62745098039215,12284.725490196079,11642.627450980392
144.11764705882354,12158.823529411766,11596.117647058823
144.6078431372549,12032.921568627451,11549.607843137255
145.09803921568627,11907.019607843136,11503.098039215687
145.58823529411765,11781.117647058823,11456.588235294117
146.078431372549,11655.21568627451,11410.078431372549
146.5686274509804,11529.313725490196,11363.56862745098
147.05882352941177,11403.411764705881,11317.058823529413
147.54901960784315,11277.509803921568,11270.549019607843
148.0392156862745,11151.607843137255,11224.039215686274
148.52941176470588,11025.70588235294,11177.529411764706
149.01960784313727,10899.803921568628,11131.019607843136
149.50980392156862,10773.901960784315,11084.509803921568
150.49019607843138,10602.235294117647,10976.274509803921
150.98039215686273,10556.470588235294,10914.549019607843
151.47058823529412,10510.70588235294,10852.823529411764
151.9607843137255,10464.941176470587,10791.098039215687
152.45098039215685,10419.176470588236,10729.372549019608
152.94117647058823,10373.411764705883,10667.64705882353
153.4313725490196,10327.64705882353,10605.921568627451
153.92156862745097,10281.882352941177,10544.196078431372
154.41176470588235,10236.117647058823,10482.470588235294
154.90196078431373,10190.35294117647,10420.745098039215
155.3921568627451,10144.588235294117,10359.019607843136
155.88235294117646,10098.823529411764,10297.29411764706
156.37254901960785,10053.058823529413,10235.56862745098
156.86274509803923,10007.29411764706,10173.843137254902
157.35294117647058,9961.529411764706,10112.117647058823
157.84313725490196,9915.764705882353,10050.392156862745
158.33333333333334,9870.0,9988.666666666666
158.8235294117647,9824.235294117647,9926.941176470587
159.31372549019608,9778.470588235294,9865.21568627451
159.80392156862746,9732.70588235294,9803.490196078432
160.2941176470588,9686.941176470587,9741.764705882353
160.7843137254902,9641.176470588236,9680.039215686274
161.27450980392157,9595.411764705883,9618.313725490196
161.76470588235293,9549.64705882353,9556.588235294117
162.2549019607843,9503.882352941177,9494.862745098038
162.7450980392157,9458.117647058823,9433.137254901962
163.23529411764707,9412.35294117647,9371.411764705883
163.72549019607843,9366.588235294117,9309.686274509804
164.2156862745098,9320.823529411764,9247.960784313726
164.7058823529412,9275.058823529413,9186.235294117647
165.19607843137254,9229.29411764706,9124.509803921568
165.68627450980392,9183.529411764706,9062.78431372549
166.1764705882353,9137.764705882353,9001.058823529413
166.66666666666666,9092.0,8939.333333333334
167.15686274509804,9046.235294117647,8877.607843137255
167.64705882352942,9000.470588235294,8815.882352941177
168.13725490196077,8954.70588235294,8754.156862745098
168.62745098039215,8908.941176470587,8692.43137254902
169.11764705882354,8863.176470588236,8630.70588235294
169.6078431372549,8817.411764705883,8568.980392156864
170.09803921568627,8771.64705882353,8507.254901960783
170.58823529411765,8725.882352941177,8445.529411764706
171.078431372549,8680.117647058823,8383.803921568628
171.5686274509804,8634.35294117647,8322.078431372549
172.05882352941177,8588.588235294117,8260.35294117647
172.54901960784315,8542.823529411766,8198.627450980392
173.0392156862745,8497.058823529413,8136.901960784314
173.52941176470588,8451.29411764706,8075.176470588235
174.01960784313727,8405.529411764706,8013.450980392157
174.50980392156862,8359.764705882353,7951.725490196079
175.49019607843138,8285.686274509804,7871.588235294118
175.98039215686273,8257.372549019608,7853.176470588235
176.47058823529412,8229.058823529413,7834.764705882353
176.9607843137255,8200.745098039215,7816.35294117647
177.45098039215685,8172.431372549019,7797.941176470588
177.94117647058823,8144.117647058823,7779.529411764706
178.4313725490196,8115.803921568628,7761.117647058823
178.92156862745097,8087.490196078432,7742.705882352941
179.41176470588235,8059.176470588235,7724.294117647059
179.90196078431373,8030.862745098039,7705.882352941177
180.3921568627451,8002.549019607844,7687.470588235294
180.88235294117646,7974.235294117647,7669.058823529412
181.37254901960785,7945.921568627451,7650.64705882353
181.86274509803923,7917.607843137255,7632.235294117647
182.35294117647058,7889.294117647059,7613.823529411765
182.84313725490196,7860.980392156863,7595.411764705882
183.33333333333334,7832.666666666667,7577.0
183.8235294117647,7804.35294117647,7558.588235294118
184.31372549019608,7776.0392156862745,7540.176470588235
184.80392156862746,7747.725490196079,7521.764705882353
185.2941176470588,7719.411764705883,7503.35294117647
185.7843137254902,7691.098039215686,7484.941176470588
186.27450980392157,7662.78431372549,7466.529411764706
186.76470588235293,7634.470588235294,7448.117647058823
187.2549019607843,7606.156862745098,7429.705882352941
187.7450980392157,7577.843137254902,7411.294117647059
188.23529411764707,7549.529411764706,7392.882352941177
188.72549019607843,7521.21568627451,7374.470588235294
189.2156862745098,7492.901960784314,7356.058823529412
189.7058823529412,7464.588235294118,7337.64705882353
190.19607843137254,7436.274509803921,7319.235294117647
190.68627450980392,7407.9607843137255,7300.823529411765
191.1764705882353,7379.64705882353,7282.411764705883
191.66666666666666,7351.333333333333,7264.0
192.15686274509804,7323.019607843137,7245.588235294118
192.64705882352942,7294.705882352941,7227.176470588235
193.13725490196077,7266.392156862745,7208.764705882353
193.62745098039215,7238.078431372549,7190.35294117647
194.11764705882354,7209.764705882353,7171.941176470588
194.6078431372549,7181.450980392157,7153.529411764706
195.09803921568627,7153.137254901961,7135.117647058823
195.58823529411765,7124.823529411765,7116.705882352941
196.078431372549,7096.509803921568,7098.294117647059
196.5686274509804,7068.196078431372,7079.882352941177
197.05882352941177,7039.882352941177,7061.470588235294
197.54901960784315,7011.568627450981,7043.058823529412
198.0392156862745,6983.254901960784,7024.64705882353
198.52941176470588,6954.941176470588,7006.235294117647
199.01960784313727,6926.6274509803925,6987.823529411765
199.50980392156862,6898.313725490196,6969.411764705883
