concentration,Cal SET1,Cal SET2
11.549019607843137,8306.333333333334,8502.666666666666
11.568627450980392,8299.666666666666,8496.333333333334
11.588235294117647,8293.0,8490.0
11.607843137254902,8286.333333333334,8483.666666666666
11.627450980392156,8279.666666666666,8477.333333333334
11.647058823529411,8273.0,8471.0
11.666666666666666,8266.333333333334,8464.666666666666
11.686274509803921,8259.666666666666,8458.333333333334
11.705882352941176,8253.0,8452.0
11.72549019607843,8246.333333333334,8445.666666666666
11.745098039215687,8239.666666666666,8439.333333333334
11.764705882352942,8233.0,8433.0
11.784313725490197,8226.333333333334,8426.666666666666
11.803921568627452,8219.666666666666,8420.333333333334
11.823529411764707,8213.0,8414.0
11.843137254901961,8206.333333333334,8407.666666666666
11.862745098039216,8199.666666666666,8401.333333333334
11.882352941176471,8193.0,8395.0
11.901960784313726,8186.333333333333,8388.666666666666
11.92156862745098,8179.666666666667,8382.333333333334
11.941176470588236,8173.0,8376.0
11.96078431372549,8166.333333333333,8369.666666666666
11.980392156862745,8159.666666666667,8363.333333333334
12.019607843137255,8147.274509803921,8345.117647058823
12.03921568627451,8141.549019607844,8333.235294117647
12.058823529411764,8135.823529411765,8321.35294117647
12.07843137254902,8130.098039215686,8309.470588235294
12.098039215686274,8124.3725490196075,8297.588235294117
12.117647058823529,8118.64705882353,8285.70588235294
12.137254901960784,8112.921568627451,8273.823529411764
12.156862745098039,8107.196078431372,8261.941176470587
12.176470588235293,8101.470588235294,8250.058823529413
12.196078431372548,8095.745098039216,8238.176470588236
12.215686274509803,8090.019607843137,8226.29411764706
12.235294117647058,8084.294117647059,8214.411764705883
12.254901960784313,8078.568627450981,8202.529411764706
12.27450980392157,8072.843137254902,8190.64705882353
12.294117647058824,8067.117647058823,8178.764705882353
12.313725490196079,8061.392156862745,8166.882352941177
12.333333333333334,8055.666666666667,8155.0
12.352941176470589,8049.941176470588,8143.117647058823
12.372549019607844,8044.21568627451,8131.235294117647
12.392156862745098,8038.490196078431,8119.35294117647
12.411764705882353,8032.764705882353,8107.470588235294
12.431372549019608,8027.0392156862745,8095.588235294118
12.450980392156863,8021.313725490196,8083.705882352941
12.470588235294118,8015.588235294118,8071.823529411765
12.490196078431373,8009.862745098039,8059.941176470588
12.509803921568627,8004.137254901961,8048.058823529412
12.529411764705882,7998.411764705882,8036.176470588235
12.549019607843137,7992.686274509804,8024.294117647059
12.568627450980392,7986.9607843137255,8012.411764705882
12.588235294117647,7981.235294117647,8000.529411764706
12.607843137254902,7975.509803921568,7988.64705882353
12.627450980392156,7969.78431372549,7976.764705882353
12.647058823529411,7964.058823529412,7964.882352941177
12.666666666666666,7958.333333333333,7953.0
12.686274509803921,7952.607843137255,7941.117647058823
12.705882352941176,7946.882352941177,7929.235294117647
12.72549019607843,7941.156862745098,7917.35294117647
12.745098039215687,7935.431372549019,7905.470588235294
12.764705882352942,7929.705882352941,7893.588235294118
12.784313725490197,7923.980392156863,7881.705882352941
12.803921568627452,7918.254901960784,7869.823529411765
12.823529411764707,7912.529411764706,7857.941176470588
12.843137254901961,7906.803921568628,7846.058823529412
12.862745098039216,7901.078431372549,7834.176470588235
12.882352941176471,7895.35294117647,7822.294117647059
12.901960784313726,7889.6274509803925,7810.411764705882
12.92156862745098,7883.901960784314,7798.529411764706
12.941176470588236,7878.176470588235,7786.64705882353
12.96078431372549,7872.450980392156,7774.764705882353
12.980392156862745,7866.725490196079,7762.882352941177
13.019607843137255,7854.549019607844,7749.764705882353
13.03921568627451,7848.098039215686,7748.529411764706
13.058823529411764,7841.64705882353,7747.294117647059
13.07843137254902,7835.196078431372,7746.058823529412
13.098039215686274,7828.745098039216,7744.823529411765
13.117647058823529,7822.294117647059,7743.588235294118
13.137254901960784,7815.843137254902,7742.35294117647
13.156862745098039,7809.392156862745,7741.117647058823
13.176470588235293,7802.941176470588,7739.882352941177
13.196078431372548,7796.490196078431,7738.64705882353
13.215686274509803,7790.0392156862745,7737.411764705882
13.235294117647058,7783.588235294118,7736.176470588235
13.254901960784313,7777.137254901961,7734.941176470588
13.27450980392157,7770.686274509804,7733.705882352941
13.294117647058824,7764.235294117647,7732.470588235294
13.313725490196079,7757.78431372549,7731.235294117647
13.333333333333334,7751.333333333333,7730.0
13.352941176470589,7744.882352941177,7728.764705882353
13.372549019607844,7738.431372549019,7727.529411764706
13.392156862745098,7731.980392156863,7726.294117647059
13.411764705882353,7725.529411764706,7725.058823529412
13.431372549019608,7719.078431372549,7723.823529411765
13.450980392156863,7712.6274509803925,7722.588235294118
13.470588235294118,7706.176470588235,7721.35294117647
13.490196078431373,7699.725490196079,7720.117647058823
13.509803921568627,7693.274509803921,7718.882352941177
13.529411764705882,7686.823529411765,7717.64705882353
13.549019607843137,7680.3725490196075,7716.411764705882
13.568627450980392,7673.921568627451,7715.176470588235
13.588235294117647,7667.470588235294,7713.941176470588
13.607843137254902,7661.019607843137,7712.705882352941
13.627450980392156,7654.568627450981,7711.470588235294
13.647058823529411,7648.117647058823,7710.235294117647
13.666666666666666,7641.666666666667,7709.0
13.686274509803921,7635.21568627451,7707.764705882353
13.705882352941176,7628.764705882353,7706.529411764706
13.72549019607843,7622.313725490196,7705.294117647059
13.745098039215687,7615.862745098039,7704.058823529412
13.764705882352942,7609.411764705882,7702.823529411765
13.784313725490197,7602.9607843137255,7701.588235294118
13.803921568627452,7596.509803921568,7700.35294117647
13.823529411764707,7590.058823529412,7699.117647058823
13.843137254901961,7583.607843137255,7697.882352941177
13.862745098039216,7577.156862745098,7696.64705882353
13.882352941176471,7570.705882352941,7695.411764705882
13.901960784313726,7564.254901960784,7694.176470588235
13.92156862745098,7557.803921568628,7692.941176470588
13.941176470588236,7551.35294117647,7691.705882352941
13.96078431372549,7544.901960784314,7690.470588235294
13.980392156862745,7538.450980392156,7689.235294117647
